molecule_chembl_id,chemical_name,drug_name,chembl_id,disease_name,evidence,pubmed,drug_clean,disease_clean
D008715,Methionine,,,"Fatty Liver, Alcoholic",therapeutic,20118189,,fatty liver alcoholic
D008715,Methionine,,,Fetal Resorption,therapeutic,1462254,,fetal resorption
D008715,Methionine,,,Glioma,therapeutic,9061049,,glioma
D008715,Methionine,METHIONINE,CHEMBL42336,Hearing Loss,therapeutic,17224251,methionine,hearing loss
D008715,Methionine,METHIONINE,CHEMBL42336,Hepatitis,therapeutic,3405528,methionine,hepatitis
D008715,Methionine,,,Hepatomegaly,therapeutic,39736447,,hepatomegaly
D008715,Methionine,,,Inflammation,therapeutic,25712622,,inflammation
D008715,Methionine,,,Kidney Calculi,therapeutic,8112761,,kidney calculi
D008715,Methionine,,,"Liver Cirrhosis, Experimental",therapeutic,15158331,,liver cirrhosis experimental
D008715,Methionine,,,Liver Neoplasms,therapeutic,38367245,,liver neoplasms
D008715,Methionine,,,"Metabolism, Inborn Errors",therapeutic,7527320,,metabolism inborn errors
D008715,Methionine,,,Non-alcoholic Fatty Liver Disease,therapeutic,25712622,,non alcoholic fatty liver disease
D008715,Methionine,,,Paraparesis,therapeutic,19821069,,paraparesis
D008715,Methionine,,,Poisoning,therapeutic,1276935,,poisoning
D008715,Methionine,,,Seizures,therapeutic,1276935,,seizures
D008715,Methionine,,,Spina Bifida Occulta,therapeutic,8558327,,spina bifida occulta
D008715,Methionine,,,Spinal Cord Diseases,therapeutic,19821069,,spinal cord diseases
D008715,Methionine,,,Weight Loss,therapeutic,25178843,,weight loss
D008719,Methiothepin,,,Bradycardia,therapeutic,2207497,,bradycardia
D008719,Methiothepin,,,Hyperkinesis,therapeutic,15213358,,hyperkinesis
D008719,Methiothepin,,,Hyperpigmentation,therapeutic,26443706,,hyperpigmentation
D008719,Methiothepin,,,Muscular Diseases,therapeutic,6632,,muscular diseases
D008719,Methiothepin,,,Necrosis,therapeutic,6632,,necrosis
D008719,Methiothepin,,,Seizures,therapeutic,10764922,,seizures
C005111,methixene,METHIXENE,CHEMBL1201342,"Parkinson Disease, Secondary",therapeutic,5964267,methixene,parkinson disease secondary
D008721,Methocarbamol,METHOCARBAMOL,CHEMBL1201117,Low Back Pain,therapeutic,1536426,methocarbamol,low back pain
C054938,methoctramine,,,Bradycardia,therapeutic,7629934,,bradycardia
C054938,methoctramine,,,Tremor,therapeutic,9920179,,tremor
D008723,Methohexital,,,Opioid-Related Disorders,therapeutic,10809268,,opioid related disorders
D008723,Methohexital,,,Seizures,therapeutic,7653829,,seizures
D008723,Methohexital,,,Status Epilepticus,therapeutic,5690286,,status epilepticus
D008727,Methotrexate,,,Adenocarcinoma,therapeutic,7127658,,adenocarcinoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Amyopathic dermatomyositis,therapeutic,7722021,methotrexate,amyopathic dermatomyositis
D008727,Methotrexate,,,Aphasia,therapeutic,7247768,,aphasia
D008727,Methotrexate,,,Arthralgia,therapeutic,18592451,,arthralgia
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Arthritis,therapeutic,18173932,methotrexate,arthritis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Arthritis, Experimental",therapeutic,12966611,methotrexate,arthritis experimental
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Arthritis, Juvenile",therapeutic,12682624,methotrexate,arthritis juvenile
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Arthritis, Psoriatic",therapeutic,11771523,methotrexate,arthritis psoriatic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Arthritis, Reactive",therapeutic,5150075,methotrexate,arthritis reactive
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Arthritis, Rheumatoid",therapeutic,10360187,methotrexate,arthritis rheumatoid
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Asthma,therapeutic,1450620,methotrexate,asthma
D008727,Methotrexate,,,Autoimmune Diseases,therapeutic,8667468,,autoimmune diseases
D008727,Methotrexate,,,Bacterial Infections,therapeutic,8016747,,bacterial infections
D008727,Methotrexate,,,Bone Diseases,therapeutic,19019215,,bone diseases
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Bone Marrow Neoplasms,therapeutic,2214347,methotrexate,bone marrow neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Bone Neoplasms,therapeutic,6970616,methotrexate,bone neoplasms
D008727,Methotrexate,,,Brain Diseases,therapeutic,7247768,,brain diseases
D008727,Methotrexate,,,Brain Edema,therapeutic,2500219,,brain edema
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Brain Neoplasms,therapeutic,10752997,methotrexate,brain neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Breast Neoplasms,therapeutic,11135211,methotrexate,breast neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Burkitt Lymphoma,therapeutic,11813187,methotrexate,burkitt lymphoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Carcinoma,therapeutic,2297635,methotrexate,carcinoma
D008727,Methotrexate,,,"Carcinoma, Basal Cell",therapeutic,4058741,,carcinoma basal cell
D008727,Methotrexate,,,"Carcinoma, Bronchogenic",therapeutic,4559404,,carcinoma bronchogenic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Carcinoma, Ductal, Breast",therapeutic,8016747,methotrexate,carcinoma ductal breast
D008727,Methotrexate,,,"Carcinoma, Ehrlich Tumor",therapeutic,34534549,,carcinoma ehrlich tumor
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Carcinoma, Non-Small-Cell Lung",therapeutic,21114963,methotrexate,carcinoma non small cell lung
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Carcinoma, Squamous Cell",therapeutic,6609105,methotrexate,carcinoma squamous cell
D008727,Methotrexate,,,"Carcinoma, Transitional Cell",therapeutic,15518130,,carcinoma transitional cell
D008727,Methotrexate,,,Cartilage Diseases,therapeutic,19019215,,cartilage diseases
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Central Nervous System Neoplasms,therapeutic,10963643,methotrexate,central nervous system neoplasms
D008727,Methotrexate,,,Chemical and Drug Induced Liver Injury,therapeutic,2774596,,chemical and drug induced liver injury
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Chondrosarcoma,therapeutic,666479,methotrexate,chondrosarcoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Colonic Neoplasms,therapeutic,6603024,methotrexate,colonic neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Colorectal Neoplasms,therapeutic,6327928,methotrexate,colorectal neoplasms
D008727,Methotrexate,,,Confusion,therapeutic,7247768,,confusion
D008727,Methotrexate,,,CREST Syndrome,therapeutic,17400583,,crest syndrome
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Crohn Disease,therapeutic,10592889,methotrexate,crohn disease
D008727,Methotrexate,,,Cystic Fibrosis,therapeutic,19747007,,cystic fibrosis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Dermatitis,therapeutic,30025850,methotrexate,dermatitis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Dermatitis, Exfoliative",therapeutic,18252170,methotrexate,dermatitis exfoliative
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Dermatomyositis,therapeutic,20191521,methotrexate,dermatomyositis
D008727,Methotrexate,,,Diabetic Retinopathy,therapeutic,18779714,,diabetic retinopathy
D008727,Methotrexate,,,Drug-Related Side Effects and Adverse Reactions,therapeutic,9122123,,drug related side effects and adverse reactions
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Edema,therapeutic,30025850,methotrexate,edema
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Ependymoma,therapeutic,3359561,methotrexate,ependymoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Eye Neoplasms,therapeutic,18953065,methotrexate,eye neoplasms
D008727,Methotrexate,,,Familial Mediterranean Fever,therapeutic,17675778,,familial mediterranean fever
D008727,Methotrexate,,,Fatty Liver,therapeutic,2774596,,fatty liver
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Gallbladder Neoplasms,therapeutic,6603024,methotrexate,gallbladder neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Genital Neoplasms, Female",therapeutic,6609105,methotrexate,genital neoplasms female
D008727,Methotrexate,,,Glioma,therapeutic,3465876,,glioma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Graft vs Host Disease,therapeutic,14604289,methotrexate,graft vs host disease
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Granulomatosis with Polyangiitis,therapeutic,18592451,methotrexate,granulomatosis with polyangiitis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Head and Neck Neoplasms,therapeutic,8569964,methotrexate,head and neck neoplasms
D008727,Methotrexate,,,Hemangioblastoma,therapeutic,3359561,,hemangioblastoma
D008727,Methotrexate,,,Hepatic Insufficiency,therapeutic,30025850,,hepatic insufficiency
D008727,Methotrexate,,,"Histiocytic Disorders, Malignant",therapeutic,766954,,histiocytic disorders malignant
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Hodgkin Disease,therapeutic,17304378,methotrexate,hodgkin disease
D008727,Methotrexate,,,Hyperemia,therapeutic,30025850,,hyperemia
D008727,Methotrexate,,,Hyperplasia,therapeutic,17553349,,hyperplasia
D008727,Methotrexate,,,Hypohidrosis,therapeutic,5501901,,hypohidrosis
D008727,Methotrexate,,,Hypotension,therapeutic,3706053,,hypotension
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Inflammation,therapeutic,12966611,methotrexate,inflammation
D008727,Methotrexate,,,Inflammatory Bowel Diseases,therapeutic,1450620,,inflammatory bowel diseases
D008727,Methotrexate,,,Joint Diseases,therapeutic,17553349,,joint diseases
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Leukemia,therapeutic,10458822,methotrexate,leukemia
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Leukemia, Lymphocytic, Chronic, B-Cell",therapeutic,3812535,methotrexate,leukemia lymphocytic chronic b cell
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Leukemia, Lymphoid",therapeutic,288556,methotrexate,leukemia lymphoid
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Leukemia, Myeloid, Acute",therapeutic,1058041,methotrexate,leukemia myeloid acute
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Leukemia, Promyelocytic, Acute",therapeutic,9001434,methotrexate,leukemia promyelocytic acute
D008727,Methotrexate,,,Leukoencephalopathies,therapeutic,11966594,,leukoencephalopathies
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Liver Cirrhosis,therapeutic,4853200,methotrexate,liver cirrhosis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Liver Cirrhosis, Biliary",therapeutic,1450620,methotrexate,liver cirrhosis biliary
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Liver Neoplasms,therapeutic,3465877,methotrexate,liver neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Lung Neoplasms,therapeutic,19956493,methotrexate,lung neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lupus Erythematosus, Systemic",therapeutic,17400583,methotrexate,lupus erythematosus systemic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Lymphoma,therapeutic,10752997,methotrexate,lymphoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, AIDS-Related",therapeutic,8697399,methotrexate,lymphoma aids related
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, B-Cell",therapeutic,10609804,methotrexate,lymphoma b cell
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, Large B-Cell, Diffuse",therapeutic,10090607,methotrexate,lymphoma large b cell diffuse
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, Large-Cell, Anaplastic",therapeutic,17519458,methotrexate,lymphoma large cell anaplastic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, Large-Cell, Immunoblastic",therapeutic,10609804,methotrexate,lymphoma large cell immunoblastic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, Non-Hodgkin",therapeutic,12172056,methotrexate,lymphoma non hodgkin
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, T-Cell",therapeutic,17207701,methotrexate,lymphoma t cell
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Lymphoma, T-Cell, Cutaneous",therapeutic,10233644,methotrexate,lymphoma t cell cutaneous
D008727,Methotrexate,,,Lymphoproliferative Disorders,therapeutic,9164227,,lymphoproliferative disorders
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Medulloblastoma,therapeutic,11019787,methotrexate,medulloblastoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Meningeal Carcinomatosis,therapeutic,11026695,methotrexate,meningeal carcinomatosis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Meningeal Neoplasms,therapeutic,1827295,methotrexate,meningeal neoplasms
D008727,Methotrexate,,,Meningitis,therapeutic,16864827,,meningitis
D008727,Methotrexate,,,Microscopic Polyangiitis,therapeutic,19184066,,microscopic polyangiitis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Multiple Myeloma,therapeutic,17050881,methotrexate,multiple myeloma
D008727,Methotrexate,,,Muscular Diseases,therapeutic,17241784,,muscular diseases
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Myositis,therapeutic,30025850,methotrexate,myositis
D008727,Methotrexate,,,Nasal Polyps,therapeutic,21819747,,nasal polyps
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Neoplasm Metastasis,therapeutic,11202810,methotrexate,neoplasm metastasis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Neoplasm Recurrence, Local",therapeutic,6230463,methotrexate,neoplasm recurrence local
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Neoplasms, Experimental",therapeutic,16609701,methotrexate,neoplasms experimental
D008727,Methotrexate,,,"Neovascularization, Pathologic",therapeutic,11911415,,neovascularization pathologic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Nervous System Neoplasms,therapeutic,12707070,methotrexate,nervous system neoplasms
D008727,Methotrexate,,,Osteoporosis,therapeutic,32061742,,osteoporosis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Osteosarcoma,therapeutic,10194544,methotrexate,osteosarcoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Ovarian Neoplasms,therapeutic,2119878,methotrexate,ovarian neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Paranasal Sinus Neoplasms,therapeutic,10609804,methotrexate,paranasal sinus neoplasms
D008727,Methotrexate,,,Paresis,therapeutic,7247768,,paresis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Parotid Neoplasms,therapeutic,6603024,methotrexate,parotid neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Pemphigoid, Bullous",therapeutic,10321603,methotrexate,pemphigoid bullous
D008727,Methotrexate,,,Pityriasis Rubra Pilaris,therapeutic,5501901,,pityriasis rubra pilaris
D008727,Methotrexate,,,"Plaque, Atherosclerotic",therapeutic,24065615,,plaque atherosclerotic
D008727,Methotrexate,,,Polyarteritis Nodosa,therapeutic,7594371,,polyarteritis nodosa
D008727,Methotrexate,,,Polymyositis,therapeutic,17400583,,polymyositis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,therapeutic,11070476,methotrexate,precursor b cell lymphoblastic leukemia lymphoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Precursor Cell Lymphoblastic Leukemia-Lymphoma,therapeutic,10457124,methotrexate,precursor cell lymphoblastic leukemia lymphoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,therapeutic,16831976,methotrexate,precursor t cell lymphoblastic leukemia lymphoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Pregnancy, Ectopic",therapeutic,10214839,methotrexate,pregnancy ectopic
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Prostatic Neoplasms,therapeutic,7127658,methotrexate,prostatic neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Psoriasis,therapeutic,10413333,methotrexate,psoriasis
D008727,Methotrexate,,,"Pulmonary Disease, Chronic Obstructive",therapeutic,1450620,,pulmonary disease chronic obstructive
D008727,Methotrexate,,,Recurrence,therapeutic,12026238,,recurrence
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Retroperitoneal liposarcoma,therapeutic,21624110,methotrexate,retroperitoneal liposarcoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Rhabdomyosarcoma,therapeutic,19821538,methotrexate,rhabdomyosarcoma
D008727,Methotrexate,,,Rheumatic Fever,therapeutic,16639489,,rheumatic fever
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Sarcoma,therapeutic,3047339,methotrexate,sarcoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Sarcoma 180,therapeutic,24935781,methotrexate,sarcoma 180
D008727,Methotrexate,,,Seizures,therapeutic,15794179,,seizures
D008727,Methotrexate,,,Sjogren's Syndrome,therapeutic,17400583,,sjogren s syndrome
D008727,Methotrexate,,,"Skin Diseases, Vascular",therapeutic,18592451,,skin diseases vascular
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Small Cell Lung Carcinoma,therapeutic,6293321,methotrexate,small cell lung carcinoma
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Soft Tissue Neoplasms,therapeutic,6970616,methotrexate,soft tissue neoplasms
D008727,Methotrexate,,,Splenic Diseases,therapeutic,30025850,,splenic diseases
D008727,Methotrexate,,,Spondylarthropathies,therapeutic,19346146,,spondylarthropathies
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,"Spondylitis, Ankylosing",therapeutic,10984137,methotrexate,spondylitis ankylosing
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Squamous Cell Carcinoma of Head and Neck,therapeutic,1379664,methotrexate,squamous cell carcinoma of head and neck
D008727,Methotrexate,,,"Still's Disease, Adult-Onset",therapeutic,1578459,,still s disease adult onset
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Stomach Neoplasms,therapeutic,16609701,methotrexate,stomach neoplasms
D008727,Methotrexate,,,Synovitis,therapeutic,32061742,,synovitis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Thoracic Neoplasms,therapeutic,12605394,methotrexate,thoracic neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Trophoblastic Neoplasms,therapeutic,10576662,methotrexate,trophoblastic neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Urethral Neoplasms,therapeutic,7742194,methotrexate,urethral neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Urinary Bladder Neoplasms,therapeutic,1384952,methotrexate,urinary bladder neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Uterine Cervical Neoplasms,therapeutic,309102,methotrexate,uterine cervical neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Uterine Neoplasms,therapeutic,6603024,methotrexate,uterine neoplasms
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Uveitis,therapeutic,18779714,methotrexate,uveitis
D008727,Methotrexate,METHOTREXATE,CHEMBL34259,Vascular Diseases,therapeutic,25575725,methotrexate,vascular diseases
C014085,methotrexate polyglutamate,,,Precursor Cell Lymphoblastic Leukemia-Lymphoma,therapeutic,19066393,,precursor cell lymphoblastic leukemia lymphoma
D008728,Methotrimeprazine,LEVOMEPROMAZINE,CHEMBL1764,Depressive Disorder,therapeutic,8238650,levomepromazine,depressive disorder
D008728,Methotrimeprazine,LEVOMEPROMAZINE,CHEMBL1764,"Depressive Disorder, Major",therapeutic,10353456,levomepromazine,depressive disorder major
D008728,Methotrimeprazine,,,"Dyskinesia, Drug-Induced",therapeutic,3978350,,dyskinesia drug induced
D008728,Methotrimeprazine,,,Hallucinations,therapeutic,10362445,,hallucinations
D008728,Methotrimeprazine,,,Low Back Pain,therapeutic,7090846,,low back pain
D008728,Methotrimeprazine,,,Mental Disorders,therapeutic,16856516,,mental disorders
D008728,Methotrimeprazine,,,Pain,therapeutic,5694544,,pain
D008728,Methotrimeprazine,,,"Pain, Postoperative",therapeutic,7048838,,pain postoperative
